label,gt,text,group
1,1,"Panis retires - but agrees new deal with Toyota. . Olivier Panis has today announced that he is to retire as a Formula 1 race driver after the 2004 season finale in Brazil. However, Panis has signed a new two-year deal with Panasonic Toyota Racing, which will ",6
1,1,"Steelers decide to fly south early to beat hurricane delays . To beat Hurricane Jeanne to Florida and protect any players who fear such flying, the Steelers moved up their Miami flight plans to dinnertime tonight -- some 20 hours ahead of their original schedule.",6
3,3,"Sony begins sampling Blu-ray components . With the next-generation DVD race hotting up, Sony says that it will begin sampling optical pick-ups featuring blue laser diodes in December this year.",6
2,2,"Kazaa owner takes heart from US copyright ruling . Sharman Networks, parent company of the peer-to-peer (P2P) file sharing software Kazaa, is rejoicing at the US court ruling that found two similar P2P programs, Grokster and Morpheus, do not violate US copyright law. However, the company concedes that the ...",5
1,1,"Simmons #39; season in jeopardy . Latrobe, PA (Sports Network) - Pittsburgh Steelers starting guard Kendall Simmons is expected to miss the entire 2004 season after apparently suffering a torn anterior cruciate ligament in his right knee. ",6
0,3,"Riders Segway Through the Zoo . Fans of the Segway -- the gyroscopically controlled scooter that has been banned on many sidewalks -- are taking solace in the company of other enthusiasts. In San Francisco, this extends to the animal kingdom, as Segway users commandeer a zoo. By Rachel Metz.",1
1,1,Notre Dame Upsets No. 8 Michigan 28-20 (AP) . AP - Notre Dame used an unlikely hero to earn another surprising victory over Michigan. Freshman Darius Walker had two fourth-quarter touchdowns and the Fighting Irish renewed hope for a turnaround season by upsetting the eighth-ranked Wolverines 28-20 on Saturday.,6
0,0,"Aceh a focus for Yudhoyono . JAKARTA, Indonesia -- As Indonesia awaits next month #39;s formal announcement that its new president will be Susilo Bambang Yudhoyono, the former army general has pledged to seek an end to the bloody separatist war in Aceh province.",6
2,1,"Red Bull drop A1-Ring expansion plans . Red Bull Racing has dropped plans for a 700-million euro (\$940 million) revamp of Austria #39;s A1-Ring grand prix track because of environmental concerns, team owner Dietrich Mateschitz said.",3
1,1,"Ulmer wins gold in pursuit cycling . Sarah Ulmer of New Zealand continued her dominance of pursuit racing Sunday, breaking her own world record to win the Olympic gold medal.",6
3,3,Sun readies app server upgrade . Sun Microsystems is readying an upgrade to its enterprise-level application server and is touting new downloading figures as evidence of the companys growing presence in the application server market.,6
0,0,"2 Arrested in Alleged NYC Subway Bomb Plot . NEW YORK - Two men have been arrested in connection with an alleged plot to bomb a subway station in midtown Manhattan, sources said early Saturday.    At least one of the men may have an affiliation with a terrorist organization, according to two law enforcement sources, who spoke on condition of anonymity...",6
2,3,"Oracle ruling highlights complexity of market . Business-software maker's antitrust victory may pave way for accelerated merger activity in overcrowded IT markets, experts say.",3
0,0,"Baghdad's Strong Man Struggles to Keep His Grip . If Ayad Allawi was popular among moderate Iraqis in the first weeks after his interim government took over, it is clear his grace period has expired.",6
1,1,"Myskina is toppled by Chakvetadze . NEW YORK, US -- Russian qualifier Anna Chakvetadze shocked lackluster French Open champion Anastasia Myskina by beating her 7-6 6-3 in the second round of the US Open in New York.",6
3,3,"Tokyo Edge: The Latest in Home Theater (PC World) . PC World - Do-it-all convergence devices, plus a MiniDisc player, both tiny and high-end cameras, and big LCD TV debut this fall.",5
0,0,China Party Chief Rules Out Multi-Party Democracy . Chinese Communist Party chief Hu Jintao ruled out multi-party democracy on Wednesday on the eve of a key meeting aimed at tightening the party #39;s grip on power.,6
0,0,"U.S. Says Cat Stevens May Have Terror Ties . WASHINGTON - The singer formerly known as Cat Stevens is forbidden from flying into the United States because of his alleged association with possible terrorists, U.S. officials said Wednesday in explaining why a London-to-Washington flight carrying the peace activist was diverted...",6
1,1,Ward KOs 8-year drought . It #39;s been eight years since a US boxer stood on an Olympic .podium to receive a gold medal. It #39;s been six years since Andre Ward lost a fight.,6
2,2,"UPDATE 2-Circuit City same-store growth misses estimates . Circuit City Stores Inc. (CC.N: Quote, Profile, Research) on Tuesday reported a 2.9 percent gain in quarterly same-store sales but its growth lagged estimates due to a calendar shift and reduced spending through August.",6
3,3,News: McAfee AV ate my application . An Australian software developer has been left fuming after the latest virus definition update from McAfee caused his package to be wrongly identified as a Trojan horse programme.,6
3,3,"Virgin Group to launch US online music service . LOS ANGELES : Richard Branson #39;s Virgin Group said it was jumping into online music, with a  quot;Digital Megastore quot; for US customers offering song downloads for 99 cents.",5
0,0,"Bush, Cheney Spar With Mock Debate Foes (AP) . AP - President Bush and Vice President Dick Cheney have been sparring with mock-debate partners since midsummer, getting ready for Democrats John Kerry and John Edwards.",6
0,0,"World Front . MOSCOW - Chinese Premier Wen Jiabao left Moscow yesterday for Beijing after a two-day visit, during which China officially backed Russia #39;s bid to join the World Trade Organisation.",5
0,0,"British military to get first Muslim chaplain: report (AFP) . AFP - Britain's army forces are to get their first Muslim chaplain, a defense ministry source was quoted as saying.",6
2,2,"Yen Weighed Down as Oil Prices Hit Highs .  TOKYO (Reuters) - The yen was feeling the heat on Tuesday  as oil prices scaled new record highs, underlining concerns  about Japan's dependence on imported oil.",6
0,3,"Microsoft sues more spammers . THE MOST popular purveyor of operating systems in the known world, Microsoft is set to gain PR points by issuing lawsuits against Hotmail spammers.",4
1,1,"Morrison exploits holes in Swiss cheese defence . Ireland #39;s fine start to the World Cup qualification endures. Four points from two matches provide strong foundations, though the performance here might have yielded less.",6
0,0,"S. Africa #39;s Mbeki wraps up Ivory Coast peace talks with four &lt;b&gt;...&lt;/b&gt; . ABIDJAN (AFP) - South African President Thabo Mbeki wrapped up a four-day peace-making trip to the Ivory Coast, saying that all parties in the divided west African nation have agreed to four proposals including key political reforms to put the country ",6
2,3,"Microsoft Makes Its Third Contribution To Open-Source Site . Microsoft Corp. has contributed its FlexWiki collaboration tool to SourceForge.Net, the third release from the software giant to the open-source development site, both organizations said Tuesday.",3
1,1,"Blake on Target as Americans Bounce Back in World Cup .  NEW YORK (Reuters) - Jason Blake scored the winning goal in  the first period as the United States won their first game at  the World Cup of Hockey with a 3-1 victory over Slovakia in St  Paul, Minnesota on Friday.",6
2,2,Sony Group Locks Up MGM Acquisition . A group of companies led by Sony Corp. of America put a lock on its acquisition of film studio Metro-Goldwyn-Mayer Inc. for about \$2.,6
2,3,"Netflix, TiVo to Develop Joint Product (Reuters) . Reuters - Online DVD rental service Netflix Inc.\ and TiVo Inc., maker of a digital video\recorder, on Thursday said they have agreed to develop a joint\entertainment offering, driving shares of both companies\higher.",3
3,3,Briefly: IBM chalks up two health care wins . roundup Plus: Vonage users dial 311 for city info...Mozilla makes Japanese push...Macromedia offers Flash video tool.,5
1,1,"Silver surprise for US #39;s Abdallah . In the weeks leading up to these Olympic Games, American Nia Abdallah wasn #39;t even on the radar screen of international taekwondo.",6
3,3,"News: Download.Ject-style worm spreads via IM . A Download.Ject-style worm which spreads through instant messages is spreading across the Net, according to intrusion prevention firm PivX.\",6
0,2,"CA #39;s Ex-CEO indicted on fraud . An anonymous reader writes  quot;CNN is carrying a story about how Sanjay Kumar, ex-CEO of Computer Associates, was indicted on fraud charges.",3
3,3,"Copernic unveils Desktop Search Tool . Copernic Technologies has announced the free availability of the Copernic Desktop Search (CDS), beating Microsoft and Google in the desktop search race.",5
1,1,"Singh Leads, but Leonard Is Following . Avoiding the late trouble that knocked other contenders off track, Vijay Singh held a one-stroke lead over Justin Leonard heading into the final round of the P.G.A. Championship.",6
2,0,"Stocks Close Higher Ahead of Google IPO . NEW YORK - Investors shrugged off rising crude futures Wednesday to capture attractively valued shares, sending the Nasdaq composite index up 2 percent ahead of Google Inc.'s much-anticipated initial public offering of stock. The Dow Jones industrial average rose more than 110 points...",1
2,2,Tokyo Shares Rise But Oil Worries Weigh .  SINGAPORE (Reuters) - Japanese shares rebounded from  three-month lows on Tuesday but stubbornly high oil prices and  concern over their impact on corporate earnings capped gains.,6
3,3,HP Releases its Version of the iPod . HP today announced that it will be taking pre-orders for the company #39;s branded version of Apple #39;s uber-popular iPod digital music player.,5
1,1,"Emmons Loses Gold . American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold",6
0,0,"Australian opposition leader to leave hospital . SYDNEY: Mark Latham, leader of Australia #39;s opposition Labor party, will leave hospital today and plans to be back at work next week after suffering an inflammation of the pancreas just months out from a general election. ",6
3,3,"Behavioral Targeting and Contextual Advertising . Behavioral Targeting and Contextual Advertising\\Is online advertising undergoing a ""rebirth""? Some might argue it is, first spurred on by paid search advertising then by contextual and adware placements. Now there is another ""new"" game in town, if the buzz-o-meter is any indication. While not altogether new, behavioral advertising is getting ...",6
1,1,"Pudge, Guillen injured in loss . Playing the Minnesota Twins can be a painful process. On Saturday night, however, it literally was for the Tigers. Not only did they lose the game, 3-2, but two star players as well.",6
1,1,"Bucs lose KR Murphy for season . Tampa, FL (Sports Network) - Tampa Bay Buccaneers wide receiver/kick returner Frank Murphy will miss the remainder of the season after rupturing his left Achilles #39; tendon in Sunday #39;s 16-13 loss to the Denver Broncos.",6
0,0,"Three die in Jenin missile strike . At least three Palestinian militants have been killed in an Israeli missile strike in Jenin in the West Bank. The attack came as the men drove by car through the city, a stronghold of Palestinian militant groups.",6
2,2,"Albertsons #39; profit falls 36 percent . Albertsons Inc., the No. 2 US supermarket chain, said second-quarter profit dropped 36 percent after the Boise, Idaho-based company slashed prices to attract shoppers lost during a strike in Southern California.",6
1,0,Golf: Woods reveals Cup ambition . Tiger Woods wants to be a playing vice-captain in the next US Ryder Cup team.,0
3,3,"IBM Builds In PC Security . SafeKeeper module stores passwords, encryption keys in ThinkCentre desktops.",6
1,0,"UK teacher wins US ultra-marathon . \A Cornish teacher claims one of sport's endurance crowns by winning a 3,100-mile race across the US.",0
0,0,"Dallaire launches tirade against Western powers for Sudanese waffling (Canadian Press) . Canadian Press - OTTAWA (CP) - The Canadian general who watched helplessly while genocide raged in Rwanda launched a  tirade Wednesday against Western countries for their ""lame and obtuse"" response to unnervingly similar horrors unfolding in Sudan.",6
2,2,"Stocks Rise on Drop in Consumer Prices . A drop in consumer prices and a decline in crude oil futures Tuesday allowed investors to put aside worries about inflation, at least for the short term, and they sent stocks modestly higher. ",5
0,0,"Mayor Recommits to Ambitious Recycling Pact . The Bloomberg administration announced today that it will sign a 20-year contract with one of the nation's largest recycling companies, a move that assures the city's broad recommitment to recycling.",5
2,3,"HP Will Power 5,300 7-Elevens .  quot;HP technology helps us to differentiate ourselves from other retailers in the way we run our stores, select and distribute products, work with suppliers, serve customers and communicate ",3
1,1,"Dolphins #39; DT Chester out for season with knee injury . Miami Dolphins defensive tackle Larry Chester will miss the rest of the season because of a torn ligament in his right knee, his agent said Monday.",6
0,0,Labour slips to third place in UK poll . LONDON - British Prime Minister Tony Blair has seen his ruling Labour Party slip to third place in a newspaper poll on the eve of its annual conference.,6
0,3,Ancient Reptile Used Neck to Suck Up Prey . They were unwieldy pond-dwelling predators with long necks that didn #39;t have enough joints and neck ribs that must have kept their heads practically immobile.,3
2,2,BP Relies on Russia for Higher Production .  LONDON (Reuters) - BP Plc's oil and gas production rose 11  percent on the year in the third quarter but analysts expect  strong earnings for the quarter to be mainly due to runaway oil  prices rather than BP's record in finding oil.,6
2,3,"Sun Micro Revises Net Down -Filing (Reuters) . Reuters - Network computer maker Sun\Microsystems Inc.  revised its most recently reported\quarterly results slightly lower due to the finalized legal\settlement with Microsoft Corp.  and property leases,\filings showed on Monday.",0
1,1,"Expos to DC announcement could come later this week . Washington, DC (Sports Network) - Professional baseball appears ready to make a return to the nation #39;s capital, as an announcement could come later this week that the Montreal Expos will be relocated to Washington, DC for the 2005 season.",5
1,1,"Will Owen make Wales match? . LONDON, 4 Oct. -- Forward Michael Owen is doubtful for England #39;s World Cup qualifier against Wales on Saturday because of a leg muscle injury sustained in his home debut for Real Madrid on Sunday.",6
0,0,"Burundi police fire tear gas at massacre protest . Police in Burundi #39;s capital Bujumbura fired tear gas at crowds today, protesting against the massacre of at least 160 Congolese Tutsis at a UN refugee camp in the west of the country. ",6
1,1,Cowher optimistic that Roethlisberger can handle the job . The first points of interest that struck Baltimore Ravens defensive end Marques Douglas when Steelers rookie quarterback Ben Roethlisberger entered the game were his eyes.,5
1,1,"Marlon hails sprint revival . Gold medal-winning Marlon Devonish says the men #39;s 4x100m Olympic relay triumph puts British sprinting back on the map. Devonish, Darren Campbell, Jason Gardener and Mark Lewis-Francis edged out the American ",6
1,1,Lithuania wraps up with 100-85 win over Australia . Title contender Lithuania wrapped up its preliminary round matches with a 5-0 record by defeating Australia 100-85 on August 23 in the men #39;s basketball competition.,6
2,2,"Rite Aid Nov. Sales Fall, Bleak Forecast . Rite Aid Corp. (RAD.N: Quote, Profile, Research) , the third-largest US drugstore chain, on Tuesday warned that if current sales trends continue its fiscal 2005 results would fall below expectations it gave in September.",6
2,2,"Unilever Pressures European Stocks .  PARIS (Reuters) - A profit warning from consumer products  giant Unilever and concern that oil prices, now topping \$46 a  barrel, will hurt company earnings kept European shares in  negative ground Monday.",5
0,3,"Crews Fail to Find Tree-Killing Beetle (AP) . AP - Survey crews searching through woods and neighborhoods in northeast Indiana have not found any new signs of the beetle blamed for killing millions of ash trees in Michigan and Ohio, a state official said.",0
2,0,"Update 1: China Eyes More Measures to Slow Economy . China #39;s key inflation indicator remained at 5.3 percent in August, the government reported Monday, in the latest release of data suggesting economic planners might take further action to slow the booming economy.",3
2,3,"Nintendo aims high with low-cost console . The console will cost only USD150, which is less than half the price that Sony is expected to charge for its PSP. Nintendo also intends releasing the DS in November, to take advantage of the US Christmas market.",3
0,0,"Israel to Begin Gaza Compensation Payments . JERUSALEM Sept. 13, 2004 - Israel will offer large cash advances on compensation to Jewish settlers to entice them to leave their homes, Cabinet ministers said Monday, a day after tens of thousands demonstrated ",6
0,0,"Pakistan Bombs 'Terrorist Camp,' Kills at Least 50 .  WANA, Pakistan (Reuters) - Pakistani jet fighters and  helicopter gunships pounded a suspected terrorist training camp  near the Afghan border on Thursday, killing at least 50 mostly  foreign militants.",6
2,2,"Global Markets: Europe Shares Fall . European shares fell on Thursday, despite a boost for tech shares as Nokia upped its third quarter outlook as investors worried about global growth and headed into euro zone and US government bonds.",6
3,3,"Samsung to add payment function to cell phones . Samsung and Koninklijke Philips Tuesday said they are teaming up to incorporate Near-Field Communication technology in future cell-phone models from Samsung, giving users the ability to use their phones to make payments.",5
0,3,"Health Care Costs Continue to Rise . By ADAM GELLER    NEW YORK (AP) -- Employers are facing continued double-digit increases in health care costs in 2005 and likely will require their workers to pay an even greater share of the bill, according to a new survey of more than 900 firms.    The survey, released Thursday by Mercer Human Resource Consulting, found that employers expect health care costs to rise 12.9 percent on average next year if they leave benefits unchanged...",1
1,1,Federer to Meet Roddick in Thai Final .  BANGKOK (Reuters) - World No. 1 Roger Federer will meet  second seed Andy Roddick in the final of the Thailand Open  after both claimed three-set victories Saturday.,6
0,2,"Will Russia, the Oil Superpower, Flex Its Muscles? . Russia is again emerging as a superpower - but the reason has less to do with nuclear weapons than with oil.",0
0,2,"US demands quick result on Airbus subsidy dispute . PARIS, Dec 7 (AFP) - The United States wants rapid progress in resolving a dispute with the European Union on public aid to rival aircraft makers Boeing and Airbus, and will call for World Trade Organisation mediation if US-EU talks do not produce results ",0
1,1,FANS WANT TRINIDAD- HOPKINS II . IT took just eight explo- sive rounds for Felix  quot;Tito quot; Trinidad to put himself back atop boxing #39;s mantle of greatness.,6
3,0,"For Long Beach Locals, the Season to Reclaim the Sand . Local residents of Long Beach, N.Y., are reclaiming their chip of paradise after being thwarted all summer by the crowds.",1
0,0,"Sri Lanka concern over violence (AFP) . AFP - Sri Lanka expressed concern over truce violations by Tiger rebels as a top Norwegian envoy prepared to return home empty-handed after failing to end the island's talks deadlock, officials said.",6
1,1,BEARS CAPTURE BOOKER . The Chicago Bears have acquired hold-out Pro Bowl defensive end Adewale Ogunleye from the Miami Dolphins for wide receiver Marty Booker and a 2005 third-round pick.,6
0,0,Website says Bigley killed . An Islamist website which has posted unsubstantiated claims about hostages in the past says that a group led by al Qaeda ally Abu Musab al-Zarqawi has killed British construction engineer Ken Bigley.,6
3,3,New structure found deep within West Antarctic Ice Sheet . Scientists have found a remarkable new structure deep within the West Antarctic Ice Sheet which suggests that the whole ice sheet is more susceptible to future change than previously thought.,6
1,1,Graham finally admits he #39;s coach who turned in THG syringe . A mystery at the center of track and field #39;s biggest doping scandal has finally been solved. Top track coach Trevor Graham has admitted he was the coach who anonymously sent a syringe of THG to the US Anti ,6
0,3,"Cable break interrupts Internet in Guyana (AFP) . AFP - Thousands of Guyanese were without Internet service for most of Thursday because the Americas II submarine fiber-optic cable broke in French Guiana, authorities said.",3
0,1,More US struggles put Europs on cusp: Americans need repeat of &lt;b&gt;...&lt;/b&gt; . President George W. Bush was a governor in 1999 when his reading of a William Travis letter from the besieged Alamo stirred the American Ryder Cup team into a frenzy ,3
2,0,"Global box office rise forecast . Global cinema takings will rise steadily to \$22.8bn (12.6bn) by the end of 2004, a research body predicts.",3
0,0,"Hindus Worry Over Christian, Muslim Growth (AP) . AP - The leader of India's Hindu-nationalist opposition on Tuesday voiced concern over the growth rate among minority Muslims and Christians, urging them to practice family planning to preserve the nation's ""unity and integrity.""",6
1,1,"Annika Appeals to All Golfers in New Book (AP) . AP - Ernie Els was intrigued when he saw the cover of the book, showing Annika Sorenstam looming large with a club over her shoulder and a smile on her face.",5
2,2,High-tech start-ups feel push to outsource . Venture capitalists have a pressing new question for high-tech entrepreneurs who come looking for money: What's your India plan?,5
1,1,"Pool of utter mix-ups . Athens -- Thursday night at the pool featured a disqualification, then a reversal of the disqualification, then protests of the reversal of the disqualification. Not to mention some nationalistic innuendo, a judge with a language barrier he couldn #39;t ...",6
3,2,New Stanford center probes nanoscale material . The National Science Foundation (NSF) has awarded \$7.5 million over five years to establish the Center for Probing the Nanoscale (CPN) at Stanford University.,3
0,0,"Israel intensifies land seizures . Israel has stepped up annexation of Palestinian farms and fields in various parts of the West Bank, ignoring a landmark ruling by the International Court of Justice in the Hague.",6
1,1,"RED SOX 8, ATHLETICS 3 . Pedro Martnez hardly had to outpitch Tim Hudson. Hudson, Oakland #39;s All-Star right-hander, staked Boston to a huge lead himself.",6
1,1,Diamondbacks End Worst Year With Win (AP) . AP - The Arizona Diamondbacks finished their worst year on a winning streak.,6
0,0,"Philip Terzian: UN offers no hope for Darfur . The National Islamic Front, the ruling Khartoum cabal that overthrew the elected leadership in 1989, has carried out a policy of genocide against Sudans African peoples since the early 1990s.",6
0,0,"Sudanese president accuses US of arming Darfur rebels . Sudanese President Omar el-Bashir accused the United States of training and arming the rebels in the western Darfur region, Egypt #39;s Al-Ahram newspaper said Thursday.",6
1,1,"Huggins back at Cincinnati . Bob Huggins was reinstated as men #39;s basketball coach at the University of Cincinnati. Huggins, 50, was suspended with pay in June after he was arrested for driving under the influence.",6
0,0,"Concern Mounts That North Korea May Be Planning Missile Test . There is concern in Japan and South Korea that North Korea might be preparing to launch a ballistic missile. Officials in both Japan and South Korea say that since Tuesday, they have detected signs of activity ",6
2,2,"Insurance Claims Moving Quickly in Fla. . PUNTA GORDA, Fla. Aug. 19, 2004  It took years for many insurance claims to be paid following Hurricane Andrew in 1992. This time, technology is helping speed along the claims process for residents hardest hit by Hurricane Charley. ",5
0,0,"Kidnappers Say They Have Killed Italian Hostage --TV (Reuters) . Reuters - Militants in Iraq said they have killed\Italian journalist Enzo Baldoni, who went missing after being\ambushed on the road between Baghdad and Najaf, Al Jazeera\reported Thursday.",6
1,1,"Can Lara finally come good? . England facing West Indies in the final: who would have thought that ten days ago? Well, here we are, and looking at the pre-match odds published at bet365, we are in for mighty tight contest.",6
0,0,"Hurricane Ivan moving onward towards Cuba . While the Cayman Islands remain under a hurricane warning, Hurricane Ivan is now moving on to a date with western Cuba.  quot;Preparations to protect life and property should be rushed to completion, quot; warned the ",5
1,1,"Giants Defeat Padres 7-5 (AP) . AP - Edgardo Alfonzo's two-run double capped a six-run rally in the fourth inning, and the San Francisco Giants tied the Chicago Cubs for the wild-card lead by beating San Diego 7-5 on Tuesday night.",6
0,0,"New poll puts Kerry ahead as Bush pounds him on foreign policy (AFP) . AFP - Democratic presidential candidate John Kerry, buoyed by a strong showing in his televised debate with George W. Bush, has recaptured a small lead in their White House race, a Newsweek poll showed.",6
3,2,"Cell Phone TV Is Coming . Several companies move toward offering TV on mobile phones. Also: NDS, STMicroelectronics and Thomson will develop anti-piracy technology   hellip;. Oracle continues pursuit of PeopleSoft   hellip;. and more.",0
1,1,"NL Capsules . Albert Pujols hit a tiebreaking single in the ninth inning, and the Cardinals beat the Milwaukee Brewers 7-4 Monday night for their major league-leading 98th victory.",6
0,2,"Oil prices ease in Asian trade . Oil prices eased from near-record highs in Asian trade today after the US government said it may draw from its strategic reserves to make up for supply shortages, dealers said.",3
1,1,"Holland named AD at East Carolina . Tery Holland, former athletic director at the University of Virginia was named Tuesday to that post at East Carolina University. Holland signed a five-year deal with ECU starting Oct.",6
2,2,EU welcomes Coca-Cola plan to resolve anti-trust row . The European Commission welcomed Monday proposals by Coca Cola to resolve a competition dispute focussed on deals between the drinks giant and retailers to ensure high-profile display.,6
2,3,"Google Stays on Track Despite Best Efforts . It looks like Google's public stock offering will proceed, no matter how hard the company tries to shoot itself in the foot. Not only that, its unique approach to the IPO game could result in an overhaul of federal securities regulations. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;",0
0,0,"Pitcairn Women Back Their Men Ahead of Sex Trial .  SYDNEY (Reuters) - A group of women on Pitcairn Island in  the South Pacific are standing by their men, who face underage  sex charges, saying having sex at age 12 is a tradition dating  back to 18th century mutineers who settled on the island.",6
0,0,"Bird flu transmitted between humans in Thailand . A 26-year-old Thai woman who died of acute pneumonia on 20 September was a probable case of human-to-human transmission of the H5N1 bird flu virus, the Thai Ministry of Public Health confirmed on Tuesday.",5
2,2,"Capital Radio, GWR May Create Bigger Competitor for Chrysalis . Capital Radio Plc and GWR Group Plc #39;s merger discussions may enlarge the UK #39;s largest commercial radio broadcaster and create a bigger competitor for Chrysalis Group Plc and Emap Plc.",6
1,1,Athletics: Holmes loses with smile as cruise control misfires . Kelly Holmes lost a race and broke into a radiant smile. But then you can do that kind of thing when you are a double Olympic champion.,6
1,1,"Moya Lifts Spain to Deliver His Davis Cup Dream . It was not quite what Carlos Moya missed the first time. The setting was not his country #39;s tennis capital and his former home, Barcelona, but the capital of the Spanish region Andalusia.",6
0,0,"NATO still deadlocked on Iraq training role: Scheffer (AFP) . AFP - Several NATO countries have voiced reservations about a proposal to expand the alliance's training role in Iraq, blocking an expected final agreement, NATO chief Jaap de Hoop Scheffer warned.",6
3,3,"A new handshake for mini hard drives? . Intel, Hitachi, Toshiba and others propose CE-ATA, a new interface for miniature hard drives used in consumer electronics.",6
1,1,AL Wrap: Twins Secure Third Straight AL Central Title .  NEW YORK (Reuters) - Torii Hunter and Corey Koskie belted  two-run homers in the first inning to help the Minnesota Twins  clinch their third straight American League (AL) Central  Division title with an 8-2 victory over the Chicago White Sox  Monday.,6
3,3,"MS rapped over anti-Linux ads . Microsoft has been rapped over the knuckles over an anti-Linux ad campaign. The ASA in the UK has ruled that the ad makes  quot;misleading quot; claims, and has told the company change the copy on the advertisement forthwith.",5
1,1,"CC hits cruise control . For CC Sabathia, his 5-0 win Monday night over the Mariners proved to be uncharted terrain. No, it had nothing to do with it being a shutout.",6
2,2,"Nation/world briefs . NEW YORK - Time Warner Inc. and Comcast Corp. said they are exploring a potential joint bid for Adelphia Communications Corp., the troubled cable company that put itself on the block as part of a Chapter 11 bankruptcy proceeding.",5
0,0,"Iraq vote vowed as violence continues . BAGHDAD -- Militants sawed off the heads of three hostages believed to be Iraqi Kurds in a grisly videotape that surfaced yesterday, hours after Iraq's prime minister said that January elections would be held on schedule and asserted that US and Iraqi troops were winning the fight against an increasingly bold insurgency.",6
0,0,"SC Puts Spoke In Taj Mahals 350th Celebrations . Agra/New Delhi, Sept. 27 (NNN): The celebrations for the 350th anniversary of the historic Taj Mahal ran into a snag on Monday with the Supreme Court declining to give permission to hold any such event near the 17th century monument during the night.",6
1,1,"Owen may not partner Rooney in Wales game . LONDON, 4 Oct. -- Michael Owen looks likely to miss out on partnering Wayne Rooney up front in England #39;s World Cup qualifier against Wales on Saturday.",6
0,0,"Campaigns Focus on Iraq in Ads (AP) . AP - President Bush claims John Kerry ""doesn't even know where he stands"" on the war, while the Democrat accuses Bush of having ""no plan what to do"" in Iraq  #151; dueling television ads setting the stage for the candidates' Thursday night debate over foreign policy.",5
3,3,"Cheap thrills . Sven Jaschan, who may face five years in prison for spreading the Netsky and Sasser worms, is now working in IT security. Photo: AFP.",5
2,2,"July business inventories up more than expected . Businesses saw inventories rise in July and sales picked up, the government reported Wednesday. The Commerce Department said that stocks of unsold goods increased 0.9 in July, down from a 1.1 rise in June.",6
3,3,"Experts Push for More Computer Security Efforts . Computer-security experts, including former government officials, urged the Bush administration on Tuesday to devote more effort to strengthening defenses against viruses, hackers and other online threats.",5
3,3,"IBM Releases New Linux-Oriented Database Software .  SAN FRANCISCO (Reuters) - International Business Machines  Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=IBM.N qtype=sym infotype=info qcat=news""&gt;IBM.N&lt;/A&gt; late on Wednesday rolled out a new version of its  database software aimed at users of Linux and Unix operating  systems that it hopes will help the company take away market  share from market leader Oracle Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=ORCL.O qtype=sym infotype=info qcat=news""&gt;ORCL.O&lt;/A&gt;.",6
0,0,"Top U.S. General in Iraq Sees Shift for Troops --Paper .  WASHINGTON (Reuters) - The top U.S. commander in the Gulf  region sees the role of U.S. troops in Iraq possibly shifting  as early as next year to focus less on combat and more on  training Iraqi security forces, The Washington Post reported on  Tuesday.",6
0,0,Arafat #39;s  #39;demise #39; up to us: Israel PM . ARIEL Sharon warned yesterday he would bring about the demise of Palestinian leader Yasser Arafat  quot;when the time is ripe quot;.,6
0,2,"Transocean finds missing oil rig . SAN FRANCISCO (CBS.MW) - Transocean, after a frantic search for a giant oil rig blown off location by Hurricane Ivan, said late Thursday it found the structure drifting along 70 miles from the well it had been drilling, upright and apparently undamaged.",0
0,0,"UK to scale back troops: report . Britain is to scale back its 8,000-strong military presence in southern Iraq in October, despite fears of worsening security in the run-up to elections, the Observer newspaper reports.",6
0,0,"Singapore aims to lift birth rate . Singapore will give families financial incentives to boost record-low birth rates, new Prime Minister Lee Hsien Loong said in his national address.",5
0,2,"Aircraft fuel workers strike at London #39;s Heathrow Airport . Aircraft fuel workers at London #39;s Heathrow Airport, one the busiest international airports in the world, started a 48-hour walkout over a pay hike row Friday.",0
0,3,VoIP firm tussles with states over phone numbers . Dispute between regulators and SBC IP Communications highlights an endangered species: the 10-digit number.,4
2,3,"Sears Launches Online Sales Venture . By ANNE D'INNOCENZIO    NEW YORK (AP) -- Sears, Roebuck and Co., which has successfully sold its tools and appliances on the Web, is counting on having the same magic with bedspreads and sweaters, thanks in part to expertise gained by its purchase of Lands' End Inc.    The company's venture into online sales of home furnishings and apparel, which officially launches Monday, may be considered late...",3
0,2,Vioxx pulled from market . The maker of the popular arthritis drug Vioxx is removing it from markets worldwide after a new study found that long-term users face increased risks for heart attack and stroke.,4
1,1,"Sharapova Advances to Korea Open Semis (AP) . AP - Wimbledon champion Maria Sharapova reached the semifinals of the Korea Open on Friday with a comfortable 6-2, 6-1 win over Australian Samantha Stosur.",6
