label,gt,text,group
2,2,"GM to invest \$200 mln in Saturn plant . SAN FRANCISCO (CBS.MW) - General Motors said late Thursday that it plans to invest \$200 million to upgrade and expand its Fairfax, Kansas manufacturing plant for production of the 2007 Saturn midsize car, which will begin in the second half of 2006.",5
2,2,"Saks to close 11 stores, affecting 700 jobs . NEW YORK - Retailer Saks Inc. Friday said it will close its Saks Fifth Avenue upscale department stores in La Jolla and seven other locations and three of its lower-price Off 5th stores, affecting 700 jobs.",6
1,1,"Mills: City squad behind Keegan . Danny Mills insisted on Friday that under-fire manager Kevin Keegan had the backing of the Manchester City dressing room. The England defender, who in midweek rubbished reports he had clashed with Keegan in ",6
1,1,"Sorry, Rix: Sexton Should Be Starter . For four years, the Florida State Seminoles have attempted to groom Chris Rix into a Heisman candidate, national championshipcaliber quarterback.",6
0,0,"U.S. Worries Over Election Terror Threat . WASHINGTON - As the election draws nearer, U.S. officials are increasingly concerned al-Qaida terrorists will mount a devastating attack to try to disrupt the political process...",6
1,1,"Irish ready for fired-up Mich. State . EAST LANSING, Mich. -- Notre Dame #39;s 28-20 victory over Michigan last Saturday set off a huge celebration as thousands of students joined the Irish players on field to form an impromptu mosh pit.",5
0,3,"Schwarzenegger OKs Ban on Paperless Voting (AP) . AP - Gov. Arnold Schwarzenegger signed a law requiring that all electronic voting machines produce paper records of every ballot cast, beginning in 2006.",0
1,1,"Notre Dame Bounces Back to Stun Michigan (AP) . AP - Notre Dame found a familiar way to make its problems go away  #151; beat Michigan. Using the ingredients that vaulted them to wins in coach Tyrone Willingham's first eight games two years ago, the Fighting Irish used a stingy defense, an opportunistic offense and a key special teams play to beat No. 8 Michigan 28-20 on Saturday.",6
1,1,Jerry Bailey Fractures Wrist; Sidelined One Month . Jockey Jerry Bailey will be sidelined for approximately four weeks after suffering a non-displaced hairline fracture of his left wrist.,6
2,2,Boots axes dentistry and chiropody . THE flagship Boots store on Princes Street is to lose its dentistry and chiropody clinics as part of a nationwide cutback of services by the company.,5
0,0,"At Least 50 Militants Killed in Pakistan Raids .  RAWALPINDI, Pakistan (Reuters) - At least 50 Islamic  militants, most of them foreigners, were killed by Pakistani  forces on Thursday in the South Waziristan tribal region near  the Afghan border, a military spokesman said.",6
1,1," #39;Take it or leave it #39; letter doesn #39;t sit well with Ecclestone . LONDON -- Formula One chief Bernie Ecclestone rejected an offer to save the British Grand Prix, leaving the country without F1 racing for the first time in 54 years.",6
1,1,"Mercury 63, Storm 55 . Behind 18 points each from Diana Taurasi and Penny Taylor, the Phoenix Mercury kept their playoff hopes alive by knocking off the second-place team in the Western Conference.",6
1,1,"Dope tests catch medallists . A Greek Olympian has been stripped of his bronze medal after testing positive for drugs, and a Russian gold medallist has also reportedly failed a test.",6
1,1,Sav Misses England Clash . Robbie Savage will miss Wales #39; 2006 World Cup qualifier against England next month following his red card against Northern Ireland.,6
0,0,Germans mass against benefit changes . Tens of thousands of Germans are expected on the streets of Berlin today for the latest of a series of demonstration which the organisers say will continue until the government withdraws its plans to cut social benefit payments.,6
1,1,Hymes Catching On . Randy Hymes has been the Ravens' most productive wide receiver and will start in place of the injured Travis Taylor for the third consecutive game on Monday.,6
0,0,"Two Egyptians kidnapped in Iraq . GUNMEN stormed a mobile phone company office in Baghdad and seized two Egyptian employees, Government officials said today. The kidnapping happened last night in the upscale Harthiya neighborhood, said Interior ",6
1,1,"The club expects too much from the team: Ajax coach Koeman . AMSTERDAM, Sep 30 (SW) - After the 4-0 defeat by Bayern Munich on Tuesday, Ajax coach Ronald Koeman feels it is time to decide on his future at the Dutch champions.",6
3,3,"AMD Disappointed by 64-Bit Delay . Microsoft #39;s decision to push back a 64-bit Windows will not hurt chip sales, company says. Advanced Micro Devices is disappointed by Microsoft #39;s decision to delay the introduction of 64-bit versions of its ",5
2,0,"Stocks Up on Conflicting Economic Reports . NEW YORK - Stocks inched higher in quiet trading Wednesday as a pair of government reports offered conflicting signals about the economy and oil prices declined.    Despite the modest rise in share prices, investors have been in no hurry to commit new money to stocks...",0
0,3,It's all a game for Bush vs. Kerry . The presidential race is being played out in several new video and online games.,0
1,1,Australia #39;s quest to conquer final frontier . Bangalore: The ultimate tussle of contemporary Test cricket begins in Bangalore on Wednesday as Australia launch a  quot;well-planned quot; mission to conquer the  quot;Final frontier quot; and record their first series win on Indian soil in 35 years.,5
0,1,Police cadet faces charges in shooting death of soldier . : A police cadet faced charges in connection with the death of a Greek soldier on patrol near the Olympic mountain bike course here today.,0
1,1,"Dreaded day finally arrives: NHL to trigger lockout Wednesday at &lt;b&gt;...&lt;/b&gt; . Come midnight EDT on Wednesday night, barring a miracle, the NHL lockout will finally begin. Few believe it will end any time soon.",5
2,2,Nike Profit Up 25; US Sales Climb . Nike said yesterday that first-quarter earnings were up 25 percent as demand for its athletic shoes fueled the fastest United States sales gain in more than a year.,6
3,3,"Hitachi, NEC launch networking equipment joint venture . First products from Alaxala Networks include a high-end gigabit router, a high-end multilevel switch and a mid-range multilevel switch.",5
2,2,"Market closes weaker . THE Australian share market finished slightly weaker today, as investors continued to engage in some profit taking after last week #39;s record highs.",6
3,3,Ky. Professor Looks to Set Up Telescope (AP) . AP - A University of Kentucky professor is pushing to set up a telescope in Australia that students could use via the Internet.,6
2,3,"Nortel sees slower-than-market growth in Q3 . Nortel Networks Corp. expects its revenue in the third quarter to fall below the previous quarter's estimated number and for its full-year 2004 revenue to grow slower than the overall communications equipment industry, the company said in a statement Thursday.",0
1,1,"Cal Coaching Legend Pete Cutino Dies Unexpectedly . BERKELEY, CA - Pete Cutino, a Cal coaching legend and one of the greatest figures in United States water polo history, died of apparent heart failure at his Monterey home yesterday afternoon.",6
0,0,"Israel #39;s informants fail to infiltrate Hamas . Israeli intelligence is struggling to get to grips with highly sophisticated Hamas in West Bank bastion. By Majeda El-Batsh - HEBRON, West Bank.",6
0,0,"Gay Republican Group Won't Endorse Bush -NY Times (Reuters) . Reuters - Leaders of the largest group for gay\men and lesbians in the Republican Party voted overwhelmingly\against endorsing President Bush for re-election because he\favors a constitutional amendment banning same-sex marriage,\The New York Times said on Wednesday.",6
1,1,Wizards Guard Blake Out 10-12 Week (AP) . AP - Washington Wizards point guard Steve Blake will miss the first month of the season after injuring his ankle in a pickup game.,6
3,3,"MS anti-spam proposal returned to sender . The technical standards body for the internet, the IETF, has bounced back Microsoft #39;s controversial proposal for stopping spam, Sender ID.",6
1,1,Messina upset league champions Milan . Promoted Sicilian side Messina shocked Italian champions AC Milan with a 2-1 victory at the San Siro in Italian first division league match on Wednesday.,6
1,1,"Dolphins switch to Feeley . In his first major quarterback decision of the season, Dave Wannstedt went for the safe choice. On Sunday, the Miami Dolphins coach went for the obvious one.",6
1,1,"US basketball not only struggling team . Take heart, Larry Brown. Yours is not the sole face of frustration at an Olympic basketball tournament that #39;s shaping up as the most compelling since 1988.",6
1,0,Canadian flagbearer Gill bids hasty exit from Olympic judoka event (Canadian Press) . Canadian Press - ATHENS (CP) - Montreal's Nicolas Gill will now play the role of spectator at the Summer Games.,0
3,3,"Get ready for SPIT (spam over Internet telephony) . If spam could talk, it would spit. SPIT stands for spam over Internet telephony and could become just as annoying, according to executives from Qovia Inc., which recently filed two patent applications for technology to thwart SPIT.",6
1,1,"Man Runs Onto Court at Davis Cup Final . Security men struggle with an a spectator, center, who stormed the tennis court during the Davis Cup final match between Spanish Carlos Moya and American Andy Roddick in Seville, Spain, Sunday, Dec. 5, 2004.",6
0,2,Baggage handlers begin strike . About 600 baggage handlers and maintenance staff working for air services provider Servisair have gone on strike at Gatwick Airport in a dispute over working conditions.,3
3,3,Tiny telescope spots new Jupiter-sized planet . WASHINGTON - Astronomers have used a network of small telescopes to discover a planet circling a far-off star.  quot;This discovery demonstrates that even humble telescopes can make huge contributions to planet ,5
2,2,IMF failing to agree on debt plan . The world #39;s leading finance officials and ministers appear to be failing to reach agreement on debt relief for the poorest nations.,5
1,0,"El Guerrouj hits gold again . Hicham El Guerrouj shocks world record holder Kenenisa Bekele to win the 5,000m.",0
1,1,Pakistan cruise to victory . Pakistan today continued the trend for one-sided matches in the opening week of the ICC Champions Trophy by completing an emphatic victory over Kenya between the showers at Edgbaston.,6
2,3,"Nintendo Raises Net Profit Estimate (Reuters) . Reuters - Japanese game maker Nintendo Co. Ltd.\raised its full-year net profit forecast by 20 percent on\Monday, citing a stronger dollar and solid demand for software\titles for its handheld GameBoy Advance machine.",0
3,3,"N.C. Co. Develops Germ-Fighting Clothes (AP) . AP - Deep in the Atlantic Ocean, undersea explorers are living a safer life thanks to germ-fighting clothing made in Kinston.",6
2,3,"Yahoo! Buys Musicmatch To Bolster Online Music Offerings . The competition arrayed against Apple in the growing online music market is shifting. In a deal valued at US\$160 million, Yahoo! announced today the acquisition of one-time Apple partner Musicmatch.",0
0,0,"Health hurdle for Latham #39;s campaign . MARK Latham #39;s campaign to become prime minister has suffered an unexpected setback after the Labor leader was rushed to hospital suffering stomach cramps, forcing him to cancel all public engagements until next ...",6
0,0,Karzai visits Pakistan for terror talks . On Monday Afghan President Hamid Karzai visited Pakistan to discuss cooperation in the battle against al Qaeda before his October re-election bid.,6
2,2,"US Air, Pilots to Reopen Concession Talks . US Airways Group Inc. (UAIR.O: Quote, Profile, Research) and its pilots union agreed late on Friday to reopen concession talks after leaders of the labor group declined ",6
1,1,"Open-Roddick can #39;t wait for  #39;electric #39; atmosphere . Andy Roddick hopes to use home advantage to the maximum as he begins the defence of his US Open crown next week. Roddick, who opens this year against American ",6
0,2,"Europe's New War with America . The EU says competition is bad, especially if it might produce a winner.",0
3,3,"Scans show brain hard-wired for sweet revenge . WASHINGTON - Planning revenge really does feel sweet, according to a new study of brain scans. Researchers in Switzerland said the brain centres linked to enjoyment  quot;lit up quot; in young men who punished those who cheated them.",6
0,0,"Beheaded bodies found near Baghdad . But police said two of the bodies had tattoos written in the Roman alphabet -- one saying  quot;HECER quot;, and the other a letter H. The third body had tattoos written in Arabic script but the words were not Arabic.",6
3,3,"Boeing deal makes skies friendly for WiFi users . CHICAGO : The Boeing Company #39;s Connexion unit has teamed up with iPass Inc. to offer in-flight Wi-Fi access so  quot;road warriors quot; can go online at 30,000 feet, the companies said in a joint statement.",6
2,3,Hollywood battles DVD chip makers . The Motion Picture Association of America #39;s (MPAA) campaign against movie piracy has taken another turn after it confirmed it was suing two chip makers.,3
2,2,"Oil prices near record high . (09/27/04)-- Crude oil prices are on the rise again, this time because of supply fears. In early trading Monday, a price spike nudged a barrel to within four cents of the all-time high of \$49.",6
3,3,Storage On A Chip . Silicon Image #39;s new lower-cost storage appliance should be more palatable to small and midsize businesses. By Martin J. Garvey.,6
2,2,"Cisco invests \$32 million in china R amp;D center . September 23, 2004 Beijing -- Cisco Systems #39; president and CEO John Chambers today announced the company #39;s intent to open a research and development center in Shanghai, China.",6
0,0,"Hu #39;s on First . Even though he has been China #39;s president for two years, Hu Jintao wasn #39;t given the powerful position of military commander until Sunday.",6
3,3,"Ad campaign touts multimedia cards . com September 22, 2004, 5:04 PM PT. With the economy slowly turning up, upgrading hardware has been on businesses radar in the past 12 months as their number two priority.",5
0,0,"Bush, Kerry Tentatively OK Three Debates (AP) . AP - The campaigns of President Bush and Sen. John Kerry tentatively have agreed to a series of three debates that both sides hope will give them momentum in the closing weeks of the presidential election campaign, a person familiar with the debate negotiations said Sunday night.",6
1,1,"Teixeira hits for the cycle . ARLINGTON, Texas  Mark Teixeira became the second player in Rangers history  and first in more than 19 years  to hit for the cycle, leading Texas to a 16-4 rout of the Cleveland Indians on Tuesday night. ",6
0,2,US Orders Safer Vehicle Power-Window Switches . Federal safety regulators issued new rules on Monday to prevent deaths and injuries caused by power-window switches that can be activated inadvertently by small children playing in a car.,1
0,3,"Maine Program Asks Sea-Kayakers to ""Leave No Trace"" . In this week's &lt;I&gt;TravelWatch&lt;/I&gt; column, &lt;I&gt;National Geographic Traveler&lt;/I&gt; geotourism editor Jonathan B. Tourtellot examines a stewardship program that keeps Maine's ocean islands untrampled.",1
0,0,Confusion over alleged capture of Hussein ally . Baghdad - Iraqi authorities struggled on Monday to clear up confusion over whether the most wanted member of Saddam Hussein #39;s ousted dictatorship had been nabbed in a shootout north of Baghdad.,6
1,1,Rain takes England-Lanka tie into second day . UNI Southampton Sept 17: Rain interrupted a gripping contest between England and Sri Lanka in the Group D league match at the ICC Champions Trophy at the Rose Bowl here today.,6
0,0,First round of Pak-India bus talks concluded . NEW DELHI: The first round of the two days talks on Muzaffarabad-Srinagar bus service between Pakistan and India was concluded today (Tuesday) in New Delhi.,6
3,3,"Launch of New Space Station Crew Set (AP) . AP - The new crew of the international space station will head into space on Oct. 14, Russia said Friday, after two delays pushed back the launch.",5
0,2,Trump Stumps Chump . Episode two of The Apprentice heats up with a cool treat and a surprise ego boot.,1
0,0,"Al Qaeda Suspect Breaks Legs Fleeing in Pakistan .  PESHAWAR, Pakistan (Reuters) - A suspected Arab member of  al Qaeda was arrested by Pakistani security forces on Thursday  after breaking his legs trying to escape a raid on his house  near the northwestern city of Peshawar.",6
1,1,"Bonds to remain with Giants through 2006 . San Francisco, CA (Sports Network) - The San Francisco Giants have scheduled a news conference prior to Tuesday night #39;s game against Houston at which time the club is expected to announce that Barry Bonds will remain under contract through the 2006 season ",6
1,1,Camara to get nod up front . Celtic striker Henri Camara is set to play alongside John Hartson in the Hoops attack in tonights Champions League clash with Spanish giants Barcelona at Celtic Park.,6
3,2,"SunGard Data to spin off business . SunGard Data Systems Inc. said Monday it will spin off its information availability services business, which helps organizations maintain access to their electronic data during everything from minor mishaps to major disasters.",0
2,2,"Oil Supply Fears Leave Shares Mixed . Oil supply concerns and broker downgrades of blue-chip companies left stocks mixed yesterday, raising doubts that Wall Street #39;s year-end rally would continue.",6
3,2,"Microsoft fights EU Windows curbs . Microsoft was close to a deal with the European Commission earlier this year which would have revealed more of its secrets than it has now been ordered to hand over, a court was told yesterday.",3
1,1,"Struggling Tiger to lead last-ditch effort . A BEATEN and dejected Tiger Woods walked alone up the 16th fairway here on Saturday, no teammates in sight with only security guards as companions to share his misery.",6
0,0,"French court issues arrest warrant for Italian ex-revolutionary . PARIS : The Paris appeals court issued a warrant for the arrest of Cesare Battisti, an Italian ex-revolutionary fighting extradition from France to face jail for murder who missed a recent check-in with police.",6
3,3,"Rumors Aside, Browser Is a Logical Step for Google (NewsFactor) . NewsFactor - Google's next move may be to add a browser offering to its portfolio of \Internet products. A New York Post news report suggests that the \search-engine giant has added employees to develop such a technology based on \the open-source Mozilla browser.",6
0,2,Putin backs Gazprom deal . Russian president Vladimir Putin backs plans to end restrictions on the foreign ownership of shares in energy giant Gazprom.,0
0,2,Crude Steady Near 1-Month High on Concern About Russian Supply . Crude oil futures were little changed close to a one-month high on concern Russian exports will be disrupted after utilities cut some power supplies to OAO Yukos Oil Co.,3
0,0,Accord Reached on Overhauling U.S. Intelligence . The agreement will allow passage of a bill to enact the major recommendations of the independent Sept. 11 commission.,6
2,2,"Blue Chips Flat on GDP, Oil Remains Focus .  NEW YORK (Reuters) - U.S. blue chips were unchanged on  Wednesday, as investors were little swayed by a positive  government report on economic growth and worried that higher  oil prices will dampen corporate profits.",6
3,3,Space race sparks new interest . The race to collect the Ansari X Prize has all the makings of a good television reality show. But the competition to win the \$10 million prize is also drumming up renewed interest in space flight at a time ,5
1,1,Notables . The Twins were 3 for 4 on stolen bases and lead the majors with 39 steals in 49 attempts since the All-Star break.,6
3,3,Yahoo pages to get touch-up . Yahoo on Thursday plans to let visitors test-drive its new home page and My Yahoo personalization site in preparation for a full relaunch this fall.,6
0,0,"Sistani to Lead Peace Mission to Embattled Iraq City .  NAJAF, Iraq (Reuters) - Iraq's top Shi'ite cleric was due  to travel to Najaf on Thursday after making a surprise return  to the country to try to end bitter fighting creeping ever  closer to the city's holiest shrine.",6
3,3,"Protein Found to Regulate Sleep, Anxiety . Brain peptide may be target for new drugs to treat insomnia, ADHD    HealthDayNews -- A brain protein that regulates sleep and anxiety may offer a target for the development of new drugs to treat conditions such as sleep and anxiety disorders and attention-deficit hyperactivity disorder.    In research with rodents, University of California, Irvine scientists found that neuropeptide S (NPS) increases alertness, suppresses sleep and controls stress response...",6
0,0,China facing environment 'crisis' . A senior Chinese official tells the BBC the country's environmental problems have reached crisis levels.,6
0,1,"Urbina heads to Venezuela after mother reportedly kidnapped . Detroit Tigers closer Ugueth Urbina, whose father was killed in a robbery 10 years ago, rushed back to Venezuela on Thursday after his mother was apparently kidnapped at a home Urbina owns in his native country.",3
3,3,"SP2 May Spell Trouble for Agentless Patching . Microsoft Corp. #39;s Windows XP Service Pack 2 has thrown patch management vendors into a tizzy. IT managers should be interested because, in an ironic twist, SP2 will likely make it harder to keep desktops and laptops up-to-date with the latest patches.",5
1,1,"Coach moves on after taking USC nowhere . What happened to Henry Bibby at USC is that, for the first time in his basketball life, he stayed in one place too long. Fired Monday and replaced by assistant Jim Saia for the interim, Bibby ",6
0,0,"Indonesian Police Detain Seven People on Terror Links . Indonesian police have detained seven people linked to terrorism since last week #39;s bombing outside the Australian embassy in Jakarta that killed nine people and wounded 182, officers said on Friday.",6
0,3,Fast checks of regular fliers extended . The test program that allows pre-screened travelers to zip through airport security is being extended. The Registered Traveler Program had been scheduled to run for 90 days at each of five big airports.,3
1,1,"Clippers escape with victory over Bobcats . Like any team bent on abiding by an unwritten rule of following sports cliches, the Clippers say they, yawn, take their games one at a time.",6
3,3,"Cybersecurity post needs a promotion, firms say . The US government is not taking cybersecurity seriously enough and should spend more money and energy on the topic, a group of computer security firms said Tuesday.",6
0,2,"Africa must be heard in the councils of the rich . OXFORD, England Rich countries are ardent advocates for democracy all around the world. But when it comes to the International Monetary Fund and the World Bank, government of the many by the few is the preferred option.",3
1,1,"Dahle takes Olympic gold in mountain bike . Athens, Greece (Sports Network) - Gunn-Rita Dahle of Norway captured the gold medal on Friday in the women #39;s mountain bike competition at the Summer Olympics in Athens.",6
1,1,Giambi Still Hitless in Triple-A Rehab (AP) . AP - Jason Giambi went 0-for-3 for Columbus on Friday night and remained hitless in a Triple-A rehabilitation stint designed to get him ready to return to the New York Yankees.,6
1,1,"Tough trio intends to stick it out . The fearsome threesome of North Andover , Watertown , and Amesbury will again prove that the Division 2 label doesn't indicate second-rate field hockey.",6
1,1,"Angels 7, White Sox 5 . Garret Anderson hit a tiebreaking two-run single in the eighth inning and Vladimir Guerrero had a three-run homer, leading the Anaheim Angels to a 7-5 victory over the Chicago White Sox on Friday night.",6
1,1,Harland surges to bronze . Georgina Harland comes from 14th place on the final run to win a bronze in the women's modern pentathlon.,6
1,1,Monza rain makes it a perfect day for Ferrari . Ferrari grand slams have been taken for granted in formula one over the past five years. But Rubens Barrichello #39;s close victory over Michael Schumacher here in the Italian grand prix was a remarkable success ,6
2,2,"FedEx Quarterly Earnings More Than Double .  NEW YORK (Reuters) - FedEx Corp., the world's top  air-express shipper, on Wednesday said quarterly earnings more  than doubled on strong revenue growth in its international,  ground and freight services.",6
0,0,"Carson man charged with Iraqi #39;s murder . Two US soldiers, including one from Carson, have been charged with murder in the death of an Iraqi civilian, the 1st Cavalry Division announced Monday.",6
2,3,"Google Goes Public at \$85/share . adpowers writes  quot;It is official. Google will have its IPO debut at \$85 per share. To quote the article,  #39;At that price, the low end of its recently revised range, Google raised \$1.",3
2,2,Pfizer Lawyers Grill Dissenting Executive . A drug company executive who spoke out in support of Montgomery County's proposal to import drugs from Canada and similar legislation before Congress said that his company has launched an investigation into his political activities.,5
1,1,"Ball Notes . - Tigers 6, White Sox 4: At Detroit, Eric Munson hit a go-ahead, three-run homer in the seventh inning to lead the Tigers over Chicago.",6
0,0,UN resolution threatens Sudan with sanctions . The UN Security Council adopted a resolution on Saturday that threatens oil sanctions against Sudan if Khartoum does not stop atrocities in the Darfur region.,6
0,2,"Economy: Unctad Warns of Threats to Global Recovery . The current recovery of the global economy is dampened by risks that could give rise to financial and exchange-rate instability and to a slowdown in growth, the United Nations Conference on Trade and Development (UNCTAD) warned Thursday.",3
1,1,Celts boost as Sutton trains . CHRIS SUTTON trained today to keep alive his chances of lining up against Barcelona tomorrow. The striker has been out since damaging a hamstring on August 14.,6
0,3,"Viking Burial Site Found in England (AP) . AP - Archaeologists in northwestern England have found a burial site of six Viking men and women, complete with swords, spears, jewelry, fire-making materials and riding equipment, officials said Monday.",3
3,3,"Transmeta Plans for the LongRun . Four years later, chip maker still struggles to compete with AMD and Intel.",5
0,2,Wrestling for the Controls in Columbia .  A dispute over Columbia's last large piece of undeveloped land is shaping as up as a battle that may be less about competing plans and more about who's in control of Howard County.,0
1,1,Team USA Says Labor Woes Won't Affect Cup (AP) . AP - Team USA players promise NHL labor problems that could threaten the upcoming season won't be a distraction at the World Cup of Hockey.,5
0,0,"Thousands congratulate Lahoud . BEIRUT: Tens of thousands of people flocked to Baabda Presidential Palace Sunday, in a huge and popular show of support for President Emile Lahoud over his three-year mandate extension that was decided by Parliament on Friday.",6
0,0,ANALYSIS:Koizumi puts post reformers in key LDP executive posts . They lack solid political bases and support from ruling party elders. One felt the wrath of voters just four years ago when he lost his Diet seat.,6
1,1,"Smudger on Sport . ALL golfers will turn their attention to the BMW Open in Munich this weekend, when the last five places in the European Ryder Cup team will be decided.",6
3,3,Microsoft ups the ante for BI . Microsoft Corp has issued further details of new reporting and business intelligence features that it plans to introduce into its present and future SQL Server relational database platform.,6
3,3,"Microsoft readies Host Integration Server 2004 . In a continued effort to compete with IBM Corp. and its WebSphere offerings, Microsoft Corp. on Tuesday announced imminent availability of Host Integration Server 2004. ",5
1,1,"Spain #39;s win puts Serbia on brink . Spain clinched first place in Group A with a 76-68 victory yesterday in Athens, leaving Serbia-Montenegro in danger of failing to reach the quarterfinals.",6
0,0,"Eritrean hijackers seek political asylum in Sudan . KHARTOUM, Sudan, Aug 28, 2004 (PANA) -- A group of 84 Eritrean deportees who on Friday forced a Libyan plane to land in Khartoum instead of Asmara, their country #39;s capital, has requested for political asylum in Sudan.",6
0,0,"Ivan Leaves Long Trail of Damage Along Gulf . Although downgraded to a tropical storm, Ivan is still churning a deadly path north leaving a death toll of 75, including 38 in the United States.",6
0,0,"Tehran says force would not work against  quot;powerful quot; Iran . TEHRAN (Agencies) - Iranian Foreign Minister Kamal Kharrazi has called for more dialogue to resolve a standoff with the UN nuclear watchdog, warning that force would not work against the  quot;powerful quot; Islamic republic.",6
0,1,A hit in Motown . All guys he played with in San Francisco. All guys who made up one of the greatest offenses in NFL history. All guys who remind him of what he has now.,3
2,2,"Magna Will Close Decoma #39;s Coating Factory in Ontario (Update1) . Magna International Inc., Canada #39;s largest auto-parts supplier, will close an Ontario factory that makes polished aluminum and eliminate jobs.",6
0,0,"Dozens dead and missing in storms . AT least 64 people were killed and 65 missing in torrential storms lashing south-west China, disaster relief officials and state media said today.",6
2,2,"More Than 300,000 Vie for 3,000 LA Port Jobs . More than 300,000 people participated in a lottery on Thursday for 3,000 well-paying longshore jobs at the ports of Los Angeles and Long Beach, where shipping volumes are booming, a Pacific Maritime Association spokesman said.",5
3,3,"Linux Standard Base Launched . The Free Standards Group has released Linux Standard Base 2.0, a new Linux standard that has gained the backing of most major Linux suppliers.",6
3,3,What Neil   Buzz Left on the Moon . A cutting-edge Apollo 11 science experiment left behind in the Sea of Tranquility is still running today.,6
1,1,"Perez stops Astros; streak ends at 12 . Oliver Perez ended Houstons 12-game winning streak with the most dominating start of his short career, striking out 14 in Pittsburghs 3-1 victory Thursday in the first game of a doubleheader.",6
2,2,"Profit at Talbots Up 4.8 for 2nd Quarter . Talbots, the clothing retailer, said yesterday that second-quarter profit rose 4.8 percent as sales increased and the company benefited from the resolution of an income tax issue. ",6
0,0,"Australia planning to buy long-range stealth cruise missiles: report (Canadian Press) . Canadian Press - CANBERRA, Australia (AP) - Australia will become the first country in the Southeast Asia Pacific region to be armed with long-range stealth cruise missiles in a move that could irritate its neighbours, a newspaper said Thursday.",6
1,1,"Fifteenth-Ranked Utah Rocks Utah St. 48-6 (AP) . AP - Alex Smith threw for one touchdown and ran for another, and Utah converted three Utah State turnovers into touchdowns to rout its rival 48-6 Saturday night.",6
3,3,"Motorola, NEC, Nokia, Samsung, Sharp, Sony Ericsson phones &lt;b&gt;...&lt;/b&gt; . Vodafone announced plans for 10 new third-generation handsets expected to hit the European and Japanese markets in time for the upcoming holiday shopping season.",5
3,3,"AOL Places Classified Listings in Search Engine Results . AOL Places Classified Listings in Search Engine Results\\Although AOL has yet to launch their AOL InStore into their search engine results, according to AuctionBytes, AOL is now testing the inclusion of AOL Classified Ads into their normal Google powered search listings. The classified listings are now being tested in AOL ...",6
0,3,"Why so many hurricanes? . This summer #39;s onslaught repeats a long-term cycle, bringing back warmer waters and more storms. By Peter N. Spotts  Staff writer of The Christian Science Monitor.",3
0,0,Pope #39;s French visit leaves debt . France #39;s Roman Catholic Church has reported a 1.3m-euro deficit (\$1.6m) from a visit by the Pope to the southern shrine of Lourdes. ,5
0,0,"China hails 100th anniversary of birth of nation #146;s modernizer . GUANGAN, China -- Deng Xianyan ran his fingers over a bottle of Deng family liquor as he mulled the legacy of his famous cousin, the late Chinese leader Deng Xiaoping, on the 100th anniversary of his birth.",6
2,2,India Offers Tax Concessions to Exporters . The government offered tax concessions to exporters and proposed the creation of free trade zones in a plan unveiled Tuesday aimed at doubling India #39;s share of global trade in five years.,6
2,2,"Oil price rises hit service firms . Rising oil prices and interest rates have hit confidence in British service firms but manufacturers have recorded their best spell of orders for nine years, two new surveys showed today.",5
0,2,"Saudi Arabia Is Sued by Firm That Lost 658 in Twin Towers . antor Fitzgerald, the brokerage firm that lost 658 employees in the Sept. 11 attack, has sued Saudi Arabia, charging that the kingdom  quot;provided funding and material support and substantial assistance quot; to Al Qaeda and Osama bin Laden.",0
2,2,"Update 1: Solectron Narrows Loss, Sales Up 23 Pct. . Solectron Corp., which manufactures electronics sold under other brands, reported a narrowed loss for its latest quarter as margins and revenue both improved from last year.",6
0,3,"2,500-Year-Old Hidden Tomb Found in Egypt (AP) . AP - Egypt's antiquities chief on Thursday revealed a 2,500-year-old hidden tomb under the shadow of one of Giza's three giant pyramids, containing 400 pinkie-finger-sized statues and six coffin-sized niches carved into granite rock.",1
0,2,"Report: Prosecutors, CA Reach Accord . The US Justice Department has agreed to defer prosecution of Computer Associates International Inc. (CA.N: Quote, Profile, Research) in its long-running investigation of accounting fraud ",4
0,0,"U.S. Gets New Spy Chief as Senate Confirms Goss (Reuters) . Reuters - The Senate confirmed Porter Goss as\the new CIA director on Wednesday amid growing momentum for\intelligence reform, terrorism threats and a persistent\insurgency in Iraq.",6
2,2,"Report: Weinsteins Looking to Stay with Disney . Harvey and Bob Weinstein, who founded and run Walt Disney Co. #39;s Miramax Films unit, are now looking for a way to stay within the Disney fold, the New York Post said on Tuesday, citing no sources.",5
0,0,"Hopes renew as KGL responds to abductors #39; demand . Amidst fresh hopes of release of three Indian hostages, their Kuwaiti employer company KGL today declared it had  quot;no presence quot; in Iraq and expected early end to the over month-long crisis as efforts were moving in a  quot;promising  quot;direction quot;.",6
1,1,France wins 1st cycling gold at Athens Olympics . France won the first cycling gold in the last-day cycling match at the Athens Olympics on Saturday as Olympic debutant Julien Absalon clocked 2:15:02 in the mountain bike cross country.,6
0,0,"Russia Ready to Strike Against 'Terror' Worldwide .  BESLAN, Russia (Reuters) - Russia's top general threatened  Wednesday to attack ""terrorist bases"" anywhere in the world, as  security services put a \$10 million bounty on two Chechen  rebels they blame for last week's school siege.",6
0,0,"Singapore #39;s PM Backs China Over Taiwan Independence . Singapore #39;s Prime Minister Lee Hsien Loong has warned Taiwan against moving toward independence, saying he supports the  quot;one China quot; policy.",6
